Customer_ID,R,F,M,R_score,F_score,M_score,RFM_SCORE,Segment
592,720,4,3686,1,1,2,112,Hibernated Normal Value
593,269,4,1110,2,1,1,211,Normal Value
594,196,10,8049,2,3,3,233,High Value
595,41,5,6371,3,2,3,323,High Value
596,374,3,3054,1,1,2,112,Hibernated Normal Value
597,120,3,1644,2,1,1,211,Normal Value
598,268,9,6091,2,3,3,233,High Value
599,263,5,5397,2,2,3,223,Key Development
600,577,5,2946,1,2,2,122,Churned High Value
601,494,5,3839,1,2,2,122,Churned High Value
602,637,5,5374,1,2,3,123,Churned High Value
603,33,4,1215,3,1,1,311,Normal Value
604,469,2,741,1,1,1,111,Hibernated Normal Value
605,92,3,1004,3,1,1,311,Normal Value
606,25,5,5105,3,2,3,323,High Value
607,423,5,4026,1,2,2,122,Churned High Value
608,165,5,3633,2,2,2,222,Key Development
609,21,7,5510,3,3,3,333,High Value
610,1281,1,1908,1,1,1,111,Hibernated Normal Value
611,220,2,1775,2,1,1,211,Normal Value
612,1021,2,233,1,1,1,111,Hibernated Normal Value
614,789,4,5313,1,1,3,113,Hibernated Normal Value
615,86,8,9168,3,3,3,333,High Value
616,421,4,4295,1,1,2,112,Hibernated Normal Value
617,837,2,1307,1,1,1,111,Hibernated Normal Value
618,221,9,4731,2,3,3,233,High Value
619,609,4,2676,1,1,1,111,Hibernated Normal Value
620,206,2,2458,2,1,1,211,Normal Value
621,34,3,3376,3,1,2,312,Normal Value
622,188,2,2604,2,1,1,211,Normal Value
623,35,3,2305,3,1,1,311,Normal Value
624,425,3,1742,1,1,1,111,Hibernated Normal Value
625,49,9,6726,3,3,3,333,High Value
626,569,2,3065,1,1,2,112,Hibernated Normal Value
627,155,4,2706,2,1,1,211,Normal Value
628,357,4,3255,1,1,2,112,Hibernated Normal Value
629,637,2,1780,1,1,1,111,Hibernated Normal Value
630,37,10,7445,3,3,3,333,High Value
631,298,5,5561,1,2,3,123,Churned High Value
632,47,5,1908,3,2,1,321,Normal Value
633,58,6,6400,3,2,3,323,High Value
634,81,9,8027,3,3,3,333,High Value
635,110,5,2309,2,2,1,221,Normal Value
636,416,3,2201,1,1,1,111,Hibernated Normal Value
637,16,6,5034,3,2,3,323,High Value
638,70,3,3096,3,1,2,312,Normal Value
639,301,2,1020,1,1,1,111,Hibernated Normal Value
640,34,9,6128,3,3,3,333,High Value
641,33,6,4600,3,2,3,323,High Value
642,70,4,2336,3,1,1,311,Normal Value
643,4,4,1429,3,1,1,311,Normal Value
644,119,8,4916,2,3,3,233,High Value
645,15,6,4072,3,2,2,322,Key Development
646,517,3,4312,1,1,2,112,Hibernated Normal Value
647,1198,1,236,1,1,1,111,Hibernated Normal Value
648,2,5,3361,3,2,2,322,Key Development
649,308,5,3233,1,2,2,122,Churned High Value
650,98,7,7282,3,3,3,333,High Value
651,68,10,11169,3,3,3,333,High Value
652,126,5,3174,2,2,2,222,Key Development
653,221,2,2027,2,1,1,211,Normal Value
654,638,3,2558,1,1,1,111,Hibernated Normal Value
655,273,8,9755,2,3,3,233,High Value
656,1004,6,3627,1,2,2,122,Churned High Value
658,109,3,1740,2,1,1,211,Normal Value
659,441,5,1246,1,2,1,121,Hibernated Normal Value
660,397,6,1891,1,2,1,121,Hibernated Normal Value
661,599,3,2142,1,1,1,111,Hibernated Normal Value
662,89,4,952,3,1,1,311,Normal Value
663,106,10,6325,3,3,3,333,High Value
664,571,6,3576,1,2,2,122,Churned High Value
665,246,5,4463,2,2,2,222,Key Development
666,211,4,3137,2,1,2,212,Normal Value
667,127,3,2286,2,1,1,211,Normal Value
668,246,10,8318,2,3,3,233,High Value
669,126,9,5380,2,3,3,233,High Value
670,184,3,1782,2,1,1,211,Normal Value
671,264,7,5952,2,3,3,233,High Value
672,235,4,3685,2,1,2,212,Normal Value
673,60,1,1464,3,1,1,311,Normal Value
674,49,7,7268,3,3,3,333,High Value
675,152,3,2095,2,1,1,211,Normal Value
676,577,5,3253,1,2,2,122,Churned High Value
677,62,6,4186,3,2,2,322,Key Development
678,70,8,4444,3,3,2,332,High Value
679,336,5,3564,1,2,2,122,Churned High Value
680,206,3,1067,2,1,1,211,Normal Value
681,696,2,2088,1,1,1,111,Hibernated Normal Value
682,105,7,4323,3,3,2,332,High Value
683,25,6,4341,3,2,2,322,Key Development
684,488,6,1806,1,2,1,121,Hibernated Normal Value
685,7,3,3921,3,1,2,312,Normal Value
686,838,2,3126,1,1,2,112,Hibernated Normal Value
687,49,2,1111,3,1,1,311,Normal Value
688,55,1,888,3,1,1,311,Normal Value
689,14,4,4506,3,1,2,312,Normal Value
690,316,3,2282,1,1,1,111,Hibernated Normal Value
691,266,3,4680,2,1,3,213,Normal Value
692,97,5,1349,3,2,1,321,Normal Value
693,421,3,2895,1,1,2,112,Hibernated Normal Value
694,769,4,2344,1,1,1,111,Hibernated Normal Value
695,312,4,3715,1,1,2,112,Hibernated Normal Value
696,1034,1,268,1,1,1,111,Hibernated Normal Value
697,355,6,3361,1,2,2,122,Churned High Value
698,473,6,1780,1,2,1,121,Hibernated Normal Value
699,295,7,6082,1,3,3,133,Churned High Value
700,998,3,2599,1,1,1,111,Hibernated Normal Value
701,28,2,3426,3,1,2,312,Normal Value
702,185,5,2890,2,2,2,222,Key Development
703,1234,2,1478,1,1,1,111,Hibernated Normal Value
704,189,4,1947,2,1,1,211,Normal Value
705,176,7,7627,2,3,3,233,High Value
706,433,4,3754,1,1,2,112,Hibernated Normal Value
707,422,5,6047,1,2,3,123,Churned High Value
708,286,6,4320,2,2,2,222,Key Development
709,443,5,2890,1,2,2,122,Churned High Value
710,102,7,9111,3,3,3,333,High Value
711,125,7,4993,2,3,3,233,High Value
712,113,6,1712,2,2,1,221,Normal Value
713,904,3,2699,1,1,1,111,Hibernated Normal Value
714,120,7,5658,2,3,3,233,High Value
715,125,6,4236,2,2,2,222,Key Development
716,1228,1,384,1,1,1,111,Hibernated Normal Value
717,202,4,4555,2,1,3,213,Normal Value
718,690,3,1180,1,1,1,111,Hibernated Normal Value
719,119,5,4234,2,2,2,222,Key Development
720,228,6,4213,2,2,2,222,Key Development
721,667,3,843,1,1,1,111,Hibernated Normal Value
722,169,8,7060,2,3,3,233,High Value
723,522,8,7282,1,3,3,133,Churned High Value
724,331,3,736,1,1,1,111,Hibernated Normal Value
725,506,4,4079,1,1,2,112,Hibernated Normal Value
726,199,4,4166,2,1,2,212,Normal Value
727,322,3,3579,1,1,2,112,Hibernated Normal Value
728,158,4,4076,2,1,2,212,Normal Value
729,109,5,3204,2,2,2,222,Key Development
730,64,12,11914,3,3,3,333,High Value
731,357,3,1302,1,1,1,111,Hibernated Normal Value
732,105,7,8588,3,3,3,333,High Value
733,360,5,5704,1,2,3,123,Churned High Value
734,289,7,4516,2,3,2,232,Key Development
735,48,5,1832,3,2,1,321,Normal Value
736,176,5,2311,2,2,1,221,Normal Value
737,207,5,3240,2,2,2,222,Key Development
738,230,3,1492,2,1,1,211,Normal Value
739,621,5,5219,1,2,3,123,Churned High Value
740,65,9,4870,3,3,3,333,High Value
741,14,3,1892,3,1,1,311,Normal Value
742,8,5,4261,3,2,2,322,Key Development
743,386,10,8125,1,3,3,133,Churned High Value
744,104,4,2882,3,1,2,312,Normal Value
745,643,3,3565,1,1,2,112,Hibernated Normal Value
746,12,5,1510,3,2,1,321,Normal Value
747,67,5,3969,3,2,2,322,Key Development
748,391,5,1621,1,2,1,121,Hibernated Normal Value
749,37,7,4139,3,3,2,332,High Value
750,202,2,2430,2,1,1,211,Normal Value
751,425,4,3028,1,1,2,112,Hibernated Normal Value
752,82,5,3894,3,2,2,322,Key Development
753,693,4,2622,1,1,1,111,Hibernated Normal Value
754,25,5,5334,3,2,3,323,High Value
755,135,4,690,2,1,1,211,Normal Value
756,304,4,2389,1,1,1,111,Hibernated Normal Value
757,663,2,869,1,1,1,111,Hibernated Normal Value
758,431,4,2898,1,1,2,112,Hibernated Normal Value
759,1294,1,472,1,1,1,111,Hibernated Normal Value
760,176,2,1232,2,1,1,211,Normal Value
761,62,9,4804,3,3,3,333,High Value
762,284,8,8129,2,3,3,233,High Value
763,510,4,1714,1,1,1,111,Hibernated Normal Value
764,34,6,7603,3,2,3,323,High Value
765,39,4,1855,3,1,1,311,Normal Value
766,49,9,4690,3,3,3,333,High Value
767,438,6,3562,1,2,2,122,Churned High Value
768,246,7,4955,2,3,3,233,High Value
769,866,4,2438,1,1,1,111,Hibernated Normal Value
770,53,6,3881,3,2,2,322,Key Development
771,463,4,3437,1,1,2,112,Hibernated Normal Value
772,22,4,3768,3,1,2,312,Normal Value
773,155,4,1214,2,1,1,211,Normal Value
774,156,7,4614,2,3,3,233,High Value
775,537,3,4197,1,1,2,112,Hibernated Normal Value
776,317,6,7784,1,2,3,123,Churned High Value
777,329,5,4307,1,2,2,122,Churned High Value
778,446,3,3326,1,1,2,112,Hibernated Normal Value
779,150,3,1628,2,1,1,211,Normal Value
780,235,1,66,2,1,1,211,Normal Value
781,53,7,5459,3,3,3,333,High Value
782,151,3,425,2,1,1,211,Normal Value
783,248,4,3498,2,1,2,212,Normal Value
784,388,4,2258,1,1,1,111,Hibernated Normal Value
785,206,5,4957,2,2,3,223,Key Development
786,198,4,3324,2,1,2,212,Normal Value
787,477,1,724,1,1,1,111,Hibernated Normal Value
788,202,5,3897,2,2,2,222,Key Development
789,371,2,886,1,1,1,111,Hibernated Normal Value
790,21,5,4886,3,2,3,323,High Value
791,101,7,5801,3,3,3,333,High Value
792,241,3,1908,2,1,1,211,Normal Value
793,482,3,3570,1,1,2,112,Hibernated Normal Value
794,311,7,7093,1,3,3,133,Churned High Value
795,770,4,2765,1,1,2,112,Hibernated Normal Value
797,512,1,902,1,1,1,111,Hibernated Normal Value
798,3,5,5760,3,2,3,323,High Value
799,120,6,5412,2,2,3,223,Key Development
800,148,10,8277,2,3,3,233,High Value
801,580,3,1844,1,1,1,111,Hibernated Normal Value
802,990,4,4482,1,1,2,112,Hibernated Normal Value
803,99,7,2430,3,3,1,331,Normal Value
804,854,3,1388,1,1,1,111,Hibernated Normal Value
805,169,7,7244,2,3,3,233,High Value
806,268,4,2232,2,1,1,211,Normal Value
807,23,7,3867,3,3,2,332,High Value
808,462,3,1158,1,1,1,111,Hibernated Normal Value
809,26,5,6883,3,2,3,323,High Value
810,96,8,3740,3,3,2,332,High Value
811,87,4,2842,3,1,2,312,Normal Value
812,420,6,3771,1,2,2,122,Churned High Value
813,113,2,912,2,1,1,211,Normal Value
814,290,5,5750,2,2,3,223,Key Development
815,280,2,691,2,1,1,211,Normal Value
816,186,4,2139,2,1,1,211,Normal Value
817,854,5,3774,1,2,2,122,Churned High Value
818,1,7,4689,3,3,3,333,High Value
819,35,5,3678,3,2,2,322,Key Development
820,44,8,5116,3,3,3,333,High Value
821,488,6,4768,1,2,3,123,Churned High Value
822,32,5,3234,3,2,2,322,Key Development
823,42,4,4564,3,1,3,313,Key Development
824,581,3,2950,1,1,2,112,Hibernated Normal Value
825,204,6,3606,2,2,2,222,Key Development
826,129,3,798,2,1,1,211,Normal Value
827,36,9,5415,3,3,3,333,High Value
828,51,3,1525,3,1,1,311,Normal Value
829,137,4,1060,2,1,1,211,Normal Value
830,55,3,2328,3,1,1,311,Normal Value
831,105,4,1968,3,1,1,311,Normal Value
833,76,5,4061,3,2,2,322,Key Development
834,291,3,2116,2,1,1,211,Normal Value
835,226,5,2817,2,2,2,222,Key Development
836,252,8,5427,2,3,3,233,High Value
837,157,2,1136,2,1,1,211,Normal Value
838,60,5,6136,3,2,3,323,High Value
839,365,8,4565,1,3,3,133,Churned High Value
840,596,7,3892,1,3,2,132,Churned High Value
841,87,4,4196,3,1,2,312,Normal Value
842,8,13,12506,3,3,3,333,High Value
843,123,4,1074,2,1,1,211,Normal Value
844,319,3,4731,1,1,3,113,Hibernated Normal Value
845,75,5,1021,3,2,1,321,Normal Value
846,821,3,2142,1,1,1,111,Hibernated Normal Value
847,360,8,4332,1,3,2,132,Churned High Value
848,282,8,7045,2,3,3,233,High Value
849,11,2,990,3,1,1,311,Normal Value
850,96,7,5913,3,3,3,333,High Value
851,281,5,1960,2,2,1,221,Normal Value
852,48,8,6157,3,3,3,333,High Value
853,526,6,5370,1,2,3,123,Churned High Value
854,403,4,2078,1,1,1,111,Hibernated Normal Value
855,217,4,1329,2,1,1,211,Normal Value
856,509,7,6068,1,3,3,133,Churned High Value
857,56,8,3705,3,3,2,332,High Value
858,278,5,4263,2,2,2,222,Key Development
859,152,3,4411,2,1,2,212,Normal Value
860,273,4,2315,2,1,1,211,Normal Value
861,152,5,4201,2,2,2,222,Key Development
862,225,4,1671,2,1,1,211,Normal Value
863,29,5,4225,3,2,2,322,Key Development
864,105,6,6054,3,2,3,323,High Value
865,146,7,4495,2,3,2,232,Key Development
866,265,3,1545,2,1,1,211,Normal Value
867,869,2,3276,1,1,2,112,Hibernated Normal Value
868,259,4,1513,2,1,1,211,Normal Value
869,239,3,1370,2,1,1,211,Normal Value
870,213,3,1848,2,1,1,211,Normal Value
871,187,9,6537,2,3,3,233,High Value
872,508,8,4385,1,3,2,132,Churned High Value
873,99,8,3678,3,3,2,332,High Value
874,168,1,483,2,1,1,211,Normal Value
875,454,8,7927,1,3,3,133,Churned High Value
876,474,4,973,1,1,1,111,Hibernated Normal Value
877,371,4,4506,1,1,2,112,Hibernated Normal Value
878,622,2,449,1,1,1,111,Hibernated Normal Value
879,157,4,2035,2,1,1,211,Normal Value
880,259,10,6312,2,3,3,233,High Value
881,219,6,3425,2,2,2,222,Key Development
882,121,4,4076,2,1,2,212,Normal Value
883,168,8,6090,2,3,3,233,High Value
884,460,2,868,1,1,1,111,Hibernated Normal Value
885,509,1,1113,1,1,1,111,Hibernated Normal Value
886,64,6,4460,3,2,2,322,Key Development
887,689,3,923,1,1,1,111,Hibernated Normal Value
888,176,6,4340,2,2,2,222,Key Development
889,372,6,2610,1,2,1,121,Hibernated Normal Value
890,432,5,5008,1,2,3,123,Churned High Value
891,41,4,4015,3,1,2,312,Normal Value
892,47,10,9324,3,3,3,333,High Value
893,490,6,4075,1,2,2,122,Churned High Value
894,237,7,5700,2,3,3,233,High Value
895,466,1,465,1,1,1,111,Hibernated Normal Value
896,561,3,881,1,1,1,111,Hibernated Normal Value
897,447,5,2890,1,2,2,122,Churned High Value
898,437,1,266,1,1,1,111,Hibernated Normal Value
899,157,4,2008,2,1,1,211,Normal Value
900,128,5,2842,2,2,2,222,Key Development
901,289,4,3212,2,1,2,212,Normal Value
902,565,4,1005,1,1,1,111,Hibernated Normal Value
903,238,6,6396,2,2,3,223,Key Development
904,486,2,2424,1,1,1,111,Hibernated Normal Value
905,88,4,1406,3,1,1,311,Normal Value
906,376,7,6004,1,3,3,133,Churned High Value
907,171,5,4793,2,2,3,223,Key Development
908,269,9,8710,2,3,3,233,High Value
909,348,4,2896,1,1,2,112,Hibernated Normal Value
910,248,6,6144,2,2,3,223,Key Development
912,32,5,4568,3,2,3,323,High Value
913,206,5,3799,2,2,2,222,Key Development
914,71,4,3739,3,1,2,312,Normal Value
915,83,8,7038,3,3,3,333,High Value
916,633,3,2151,1,1,1,111,Hibernated Normal Value
917,231,6,6081,2,2,3,223,Key Development
918,17,5,4450,3,2,2,322,Key Development
919,100,6,2958,3,2,2,322,Key Development
920,404,7,5961,1,3,3,133,Churned High Value
921,126,8,6323,2,3,3,233,High Value
922,62,7,6461,3,3,3,333,High Value
923,662,5,5988,1,2,3,123,Churned High Value
924,203,6,6233,2,2,3,223,Key Development
925,698,2,663,1,1,1,111,Hibernated Normal Value
926,929,2,2058,1,1,1,111,Hibernated Normal Value
927,1,7,3577,3,3,2,332,High Value
928,316,5,6114,1,2,3,123,Churned High Value
929,64,5,5813,3,2,3,323,High Value
930,5,5,4774,3,2,3,323,High Value
931,150,7,4107,2,3,2,232,Key Development
932,101,5,5435,3,2,3,323,High Value
933,302,6,7737,1,2,3,123,Churned High Value
934,281,8,6165,2,3,3,233,High Value
935,196,7,6703,2,3,3,233,High Value
936,383,4,2100,1,1,1,111,Hibernated Normal Value
937,737,2,3248,1,1,2,112,Hibernated Normal Value
938,148,6,1871,2,2,1,221,Normal Value
939,25,4,2244,3,1,1,311,Normal Value
940,655,5,3607,1,2,2,122,Churned High Value
941,25,8,3024,3,3,2,332,High Value
942,23,9,8669,3,3,3,333,High Value
943,310,10,10239,1,3,3,133,Churned High Value
944,460,7,5852,1,3,3,133,Churned High Value
945,496,5,3729,1,2,2,122,Churned High Value
946,190,5,2492,2,2,1,221,Normal Value
947,43,6,3790,3,2,2,322,Key Development
948,81,7,5820,3,3,3,333,High Value
949,182,2,247,2,1,1,211,Normal Value
950,279,4,3140,2,1,2,212,Normal Value
951,60,8,5000,3,3,3,333,High Value
952,151,2,1481,2,1,1,211,Normal Value
953,47,10,9436,3,3,3,333,High Value
954,135,8,8974,2,3,3,233,High Value
955,218,5,4362,2,2,2,222,Key Development
956,93,5,5524,3,2,3,323,High Value
957,124,3,2814,2,1,2,212,Normal Value
958,259,4,2470,2,1,1,211,Normal Value
959,177,4,3454,2,1,2,212,Normal Value
960,66,4,2721,3,1,2,312,Normal Value
961,878,4,362,1,1,1,111,Hibernated Normal Value
962,222,5,2375,2,2,1,221,Normal Value
963,155,6,4155,2,2,2,222,Key Development
964,141,4,2545,2,1,1,211,Normal Value
965,73,6,5254,3,2,3,323,High Value
966,21,4,3271,3,1,2,312,Normal Value
967,146,5,4490,2,2,2,222,Key Development
968,199,6,3395,2,2,2,222,Key Development
969,193,2,231,2,1,1,211,Normal Value
970,157,6,8359,2,2,3,223,Key Development
971,496,6,3822,1,2,2,122,Churned High Value
972,26,7,7089,3,3,3,333,High Value
973,42,9,6824,3,3,3,333,High Value
974,79,6,3565,3,2,2,322,Key Development
975,129,4,5209,2,1,3,213,Normal Value
976,615,4,4480,1,1,2,112,Hibernated Normal Value
977,742,2,2750,1,1,2,112,Hibernated Normal Value
978,61,3,5188,3,1,3,313,Key Development
979,55,6,6563,3,2,3,323,High Value
980,177,3,2974,2,1,2,212,Normal Value
981,460,4,4729,1,1,3,113,Hibernated Normal Value
982,385,5,5526,1,2,3,123,Churned High Value
983,162,2,1320,2,1,1,211,Normal Value
984,96,3,2947,3,1,2,312,Normal Value
985,489,7,4423,1,3,2,132,Churned High Value
986,102,5,6116,3,2,3,323,High Value
987,14,6,5639,3,2,3,323,High Value
988,64,7,5378,3,3,3,333,High Value
989,52,4,2255,3,1,1,311,Normal Value
990,75,9,6673,3,3,3,333,High Value
991,239,7,4472,2,3,2,232,Key Development
992,272,8,5637,2,3,3,233,High Value
993,118,6,3508,2,2,2,222,Key Development
994,93,4,2903,3,1,2,312,Normal Value
995,680,7,5433,1,3,3,133,Churned High Value
996,229,5,3680,2,2,2,222,Key Development
997,103,9,7256,3,3,3,333,High Value
998,143,5,3040,2,2,2,222,Key Development
999,269,6,5502,2,2,3,223,Key Development
1000,16,7,5633,3,3,3,333,High Value
1001,300,3,453,1,1,1,111,Hibernated Normal Value
1002,250,6,2296,2,2,1,221,Normal Value
1003,519,6,5981,1,2,3,123,Churned High Value
1004,259,4,4465,2,1,2,212,Normal Value
1005,1,5,3326,3,2,2,322,Key Development
1006,113,5,4817,2,2,3,223,Key Development
1007,491,3,2941,1,1,2,112,Hibernated Normal Value
1008,7,3,1757,3,1,1,311,Normal Value
1009,285,8,3267,2,3,2,232,Key Development
1010,184,6,3129,2,2,2,222,Key Development
1011,28,2,2083,3,1,1,311,Normal Value
1012,136,4,2531,2,1,1,211,Normal Value
1013,18,9,8211,3,3,3,333,High Value
1014,653,6,4649,1,2,3,123,Churned High Value
1015,348,9,4634,1,3,3,133,Churned High Value
1016,304,5,4563,1,2,3,123,Churned High Value
1018,256,5,3644,2,2,2,222,Key Development
1019,41,1,149,3,1,1,311,Normal Value
1020,319,5,6250,1,2,3,123,Churned High Value
1021,68,4,2919,3,1,2,312,Normal Value
1022,92,5,4994,3,2,3,323,High Value
1023,138,9,9560,2,3,3,233,High Value
1024,197,5,7366,2,2,3,223,Key Development
1025,192,3,3314,2,1,2,212,Normal Value
1026,106,9,7172,3,3,3,333,High Value
1027,79,5,6787,3,2,3,323,High Value
1028,3,5,4502,3,2,2,322,Key Development
1029,395,3,1499,1,1,1,111,Hibernated Normal Value
1030,201,1,1060,2,1,1,211,Normal Value
1031,298,3,1484,1,1,1,111,Hibernated Normal Value
1032,373,4,2615,1,1,1,111,Hibernated Normal Value
1033,81,6,3809,3,2,2,322,Key Development
1034,95,3,1830,3,1,1,311,Normal Value
1035,30,11,10949,3,3,3,333,High Value
1036,116,8,6422,2,3,3,233,High Value
1037,174,5,3692,2,2,2,222,Key Development
1038,970,2,1929,1,1,1,111,Hibernated Normal Value
1039,559,4,3310,1,1,2,112,Hibernated Normal Value
1040,535,1,1116,1,1,1,111,Hibernated Normal Value
1041,33,9,8892,3,3,3,333,High Value
1042,594,2,985,1,1,1,111,Hibernated Normal Value
1043,234,6,2590,2,2,1,221,Normal Value
1044,57,3,2931,3,1,2,312,Normal Value
1045,781,2,1035,1,1,1,111,Hibernated Normal Value
1046,246,4,2739,2,1,2,212,Normal Value
1047,389,5,6798,1,2,3,123,Churned High Value
1048,88,8,6300,3,3,3,333,High Value
1049,214,5,3141,2,2,2,222,Key Development
1050,430,5,6578,1,2,3,123,Churned High Value
1051,1043,2,288,1,1,1,111,Hibernated Normal Value
1052,44,4,4067,3,1,2,312,Normal Value
1053,243,1,1855,2,1,1,211,Normal Value
1054,313,2,1806,1,1,1,111,Hibernated Normal Value
1055,286,3,4649,2,1,3,213,Normal Value
1056,541,3,3589,1,1,2,112,Hibernated Normal Value
1057,118,3,1840,2,1,1,211,Normal Value
1058,185,9,6807,2,3,3,233,High Value
1059,112,5,2320,2,2,1,221,Normal Value
1060,283,4,2759,2,1,2,212,Normal Value
1061,87,5,3508,3,2,2,322,Key Development
1062,35,6,3112,3,2,2,322,Key Development
1063,55,8,9034,3,3,3,333,High Value
1064,390,3,2592,1,1,1,111,Hibernated Normal Value
1065,26,8,4597,3,3,3,333,High Value
1066,360,4,3942,1,1,2,112,Hibernated Normal Value
1067,119,1,250,2,1,1,211,Normal Value
1068,1102,2,1910,1,1,1,111,Hibernated Normal Value
1069,466,6,4841,1,2,3,123,Churned High Value
1070,199,4,1324,2,1,1,211,Normal Value
1071,104,6,3222,3,2,2,322,Key Development
1072,575,2,473,1,1,1,111,Hibernated Normal Value
1073,658,5,2687,1,2,1,121,Hibernated Normal Value
1074,41,5,2685,3,2,1,321,Normal Value
1075,14,3,3619,3,1,2,312,Normal Value
1076,112,11,6148,2,3,3,233,High Value
1077,101,6,5898,3,2,3,323,High Value
1078,769,3,948,1,1,1,111,Hibernated Normal Value
1079,113,6,7254,2,2,3,223,Key Development
1080,138,3,1698,2,1,1,211,Normal Value
1081,975,2,958,1,1,1,111,Hibernated Normal Value
1082,42,7,4989,3,3,3,333,High Value
1083,96,4,6106,3,1,3,313,Key Development
1084,143,7,6340,2,3,3,233,High Value
1085,213,4,1577,2,1,1,211,Normal Value
1086,550,5,4435,1,2,2,122,Churned High Value
1087,781,5,4335,1,2,2,122,Churned High Value
1088,365,5,4582,1,2,3,123,Churned High Value
1089,190,4,3828,2,1,2,212,Normal Value
1090,269,3,4384,2,1,2,212,Normal Value
1091,35,4,2725,3,1,2,312,Normal Value
1092,102,4,1976,3,1,1,311,Normal Value
1093,504,5,5718,1,2,3,123,Churned High Value
1094,339,8,5290,1,3,3,133,Churned High Value
1095,162,3,3176,2,1,2,212,Normal Value
1096,325,3,2243,1,1,1,111,Hibernated Normal Value
1097,217,4,3110,2,1,2,212,Normal Value
1098,95,5,2759,3,2,2,322,Key Development
1099,521,7,5303,1,3,3,133,Churned High Value
1100,68,8,6566,3,3,3,333,High Value
1101,56,3,2179,3,1,1,311,Normal Value
1102,423,3,2180,1,1,1,111,Hibernated Normal Value
1103,152,4,883,2,1,1,211,Normal Value
1104,382,8,5176,1,3,3,133,Churned High Value
1105,395,7,6400,1,3,3,133,Churned High Value
1106,191,7,6415,2,3,3,233,High Value
1107,623,1,11,1,1,1,111,Hibernated Normal Value
